  Time  Potential_Energy  Kinetic_Energy  Total_Energy  Temperature  Moment of Cen
  0.31900001      -5.3260274      0.71053737      -4.6154900      0.47640100      5.40475298E-07
  0.32000002      -5.3198185      0.74591190      -4.5739064      0.47369158      8.38190317E-08
  0.32100001      -5.3136206      0.74193180      -4.5716887      0.49727461      1.91590047E-07
  0.32200003      -5.3076754      0.73809421      -4.5695810      0.49462119      2.00197533E-07
  0.32300001      -5.3020449      0.73443514      -4.5676098      0.49206281      1.49023251E-07
  0.32400000      -5.2968030      0.73099911      -4.5658040      0.48962343      2.26608222E-07
  0.32500002      -5.2920156      0.72781217      -4.5642033      0.48733273      3.93560668E-07
  0.32600001      -5.2877274      0.72490770      -4.5628195      0.48520812      2.33359032E-07
  0.32700002      -5.2839842      0.72231114      -4.5616732      0.48327181      1.78758143E-07
  0.32800001      -5.2808242      0.72005284      -4.5607715      0.48154077      2.39927203E-07
  0.32900003      -5.2782941      0.71815020      -4.5601439      0.48003522      2.72996687E-07
  0.33000001      -5.2764130      0.74843055      -4.5279822      0.47876680      1.85667517E-07
  0.33100003      -5.2751212      0.74723810      -4.5278831      0.49895370      1.43169459E-07
  0.33200002      -5.2744942      0.74642986      -4.5280643      0.49815872      2.87537461E-07
  0.33300000      -5.2745366      0.74600965      -4.5285268      0.49761990      6.54907353E-07
  0.33400002      -5.2752395      0.74597496      -4.5292645      0.49733976      3.90785431E-07
  0.33500001      -5.2765937      0.74631822      -4.5302753      0.49731663      3.22775833E-07
  0.33600003      -5.2786002      0.74704218      -4.5315580      0.49754548      4.35767475E-07
  0.33700001      -5.2812243      0.74811417      -4.5331101      0.49802813      3.32937390E-07
  0.33800003      -5.2844052      0.74951208      -4.5348930      0.49874279      3.09962559E-07
  0.33900002      -5.2881041      0.75121266      -4.5368915      0.49967471      4.08713760E-07
  0.34000000      -5.2922983      0.75198072      -4.5403175      0.50080842      2.29372105E-07
  0.34100002      -5.2969456      0.75422937      -4.5427160      0.50132048      2.05940253E-07
  0.34200001      -5.3019953      0.75667894      -4.5453162      0.50281960      6.33693674E-07
  0.34300002      -5.3073182      0.75930220      -4.5480161      0.50445265      5.21434174E-07
  0.34400001      -5.3129010      0.76205736      -4.5508437      0.50620145      1.59970753E-07
  0.34500003      -5.3186331      0.76491046      -4.5537224      0.50803822      4.29249809E-07
  0.34600002      -5.3244796      0.76781195      -4.5566678      0.50994033      3.38489315E-07
  0.34700000      -5.3303823      0.77073884      -4.5596437      0.51187462      6.43354525E-08
  0.34800002      -5.3362126      0.77363169      -4.5625811      0.51382589      4.46848532E-07
  0.34900001      -5.3418975      0.77645230      -4.5654449      0.51575446      3.44684992E-07
  0.35000002      -5.3473711      0.75266850      -4.5947027      0.51763487      2.49900069E-07
  0.35100001      -5.3525157      0.75521010      -4.5973058      0.50177902      4.56496281E-07
  0.35200003      -5.3574262      0.75761694      -4.5998092      0.50347340      4.31571294E-07
  0.35300002      -5.3620038      0.75983703      -4.6021667      0.50507796      2.70898028E-07
  0.35400000      -5.3661828      0.76183885      -4.6043439      0.50655800      3.19941506E-07
  0.35500002      -5.3699093      0.76359624      -4.6063132      0.50789255      3.92907765E-07
  0.35600001      -5.3731403      0.76508486      -4.6080556      0.50906414      2.41311426E-07
  0.35700002      -5.3758388      0.76628411      -4.6095548      0.51005656      4.61515214E-07
  0.35800001      -5.3779674      0.76717329      -4.6107941      0.51085609      3.50731682E-07
  0.35900003      -5.3794932      0.76773524      -4.6117582      0.51144886      2.02574967E-07
  0.36000001      -5.3803916      0.75021797      -4.6301737      0.51182348      5.12413635E-07
  0.36100003      -5.3806491      0.75009370      -4.6305552      0.50014532      4.02072573E-07
  0.36200002      -5.3802629      0.74961603      -4.6306467      0.50006247      2.69150604E-07
  0.36300001      -5.3792152      0.74877751      -4.6304379      0.49974403      2.25249181E-07
  0.36400002      -5.3774962      0.74757129      -4.6299248      0.49918500      3.11323731E-07
  0.36500001      -5.3751068      0.74599320      -4.6291137      0.49838087      2.47220100E-07
  0.36600003      -5.3720288      0.74403912      -4.6279898      0.49732879      2.53319740E-07
  0.36700001      -5.3682690      0.74170816      -4.6265607      0.49602607      2.66976258E-07
  0.36800003      -5.3638678      0.73903048      -4.6248374      0.49447212      2.02677711E-07
  0.36900002      -5.3588562      0.73598427      -4.6228719      0.49268699      6.50423317E-07
  0.37000000      -5.3532114      0.74656808      -4.6066432      0.49065617      6.75706474E-07
  0.37100002      -5.3468843      0.74278098      -4.6041031      0.49771205      2.95779614E-07
  0.37200001      -5.3399396      0.73863935      -4.6013002      0.49518731      7.63457351E-08
  0.37300003      -5.3323889      0.73415524      -4.5982337      0.49242625      1.88044154E-07
  0.37400001      -5.3243456      0.72937644      -4.5949693      0.48943684      3.28671121E-07
  0.37500003      -5.3157711      0.72429407      -4.5914769      0.48625097      2.42229817E-07
  0.37600002      -5.3066874      0.71892542      -4.5877619      0.48286271      4.08968333E-07
  0.37700000      -5.2971721      0.71331620      -4.5838556      0.47928360      3.79979610E-07
  0.37800002      -5.2872744      0.70747495      -4.5797997      0.47554412      3.20721313E-07
  0.37900001      -5.2770166      0.70142990      -4.5755868      0.47164997      2.53429278E-07
  0.38000003      -5.2664504      0.74356604      -4.5228844      0.46761993      3.36185508E-07
  0.38100001      -5.2552109      0.73696011      -4.5182509      0.49571070      1.05367121E-07
  0.38200003      -5.2437291      0.73022240      -4.5135069      0.49130675      2.02814604E-07
  0.38300002      -5.2320828      0.72339267      -4.5086904      0.48681495      2.42573321E-07
  0.38400000      -5.2203450      0.71651590      -4.5038290      0.48226178      2.53319740E-07
  0.38500002      -5.2085934      0.70963424      -4.4989591      0.47767726      4.91738319E-07
  0.38600001      -5.1969218      0.70281178      -4.4941101      0.47308949      1.60490416E-07
  0.38700002      -5.1854348      0.69607735      -4.4893575      0.46854118      1.44664114E-07
  0.38800001      -5.1741753      0.68947333      -4.4847021      0.46405157      2.69150604E-07
  0.38900003      -5.1632195      0.68304664      -4.4801726      0.45964888      3.92289166E-07
  0.39000002      -5.1526389      0.74347872      -4.4091601      0.45536444      1.80705385E-07
  0.39100003      -5.1419001      0.73718286      -4.4047174      0.49565247      4.27500396E-07
  0.39200002      -5.1316028      0.73114789      -4.4004550      0.49145523      3.89506681E-07
  0.39300001      -5.1218328      0.72542417      -4.3964086      0.48743191      2.48849659E-07
  0.39400002      -5.1126575      0.72002959      -4.3926277      0.48361611      2.77233937E-07
  0.39500001      -5.1041007      0.71499228      -4.3891087      0.48001972      2.32763583E-07
  0.39600003      -5.0961971      0.71033406      -4.3858633      0.47666153      3.76248039E-07
  0.39700001      -5.0889773      0.70607018      -4.3829069      0.47355604      2.49184041E-07
  0.39800003      -5.0824614      0.70221418      -4.3802471      0.47071347      3.24164489E-07
  0.39900002      -5.0766721      0.69877958      -4.3778925      0.46814278      2.55996838E-07
  0.40000001      -5.0716534      0.74686819      -4.3247852      0.46585307      1.08033419E-07
  0.40100002      -5.0671401      0.74416637      -4.3229737      0.49791214      5.68054872E-07
  0.40200001      -5.0633879      0.74185491      -4.3215332      0.49611092      1.16993101E-06
  0.40300003      -5.0603032      0.73992085      -4.3203821      0.49456993      3.26468097E-07
  0.40400001      -5.0578599      0.73835623      -4.3195038      0.49328056      3.10073091E-07
  0.40500003      -5.0560813      0.73717397      -4.3189073      0.49223748      3.22361416E-07
  0.40600002      -5.0549822      0.73633552      -4.3186464      0.49144933      4.07063624E-07
  0.40700001      -5.0544834      0.73584199      -4.3186417      0.49089035      7.25733969E-07
  0.40800002      -5.0546136      0.73565710      -4.3189564      0.49056134      6.41442625E-07
  0.40900001      -5.0552735      0.73575759      -4.3195162      0.49043807      1.37381917E-07
  0.41000003      -5.0564208      0.75036639      -4.3060546      0.49050507      1.97686248E-07
  0.41100001      -5.0580163      0.75097764      -4.3070388      0.50024426      2.27456354E-07
  0.41200003      -5.0600371      0.75181609      -4.3082209      0.50065178      3.05746255E-07
  0.41300002      -5.0624619      0.75287139      -4.3095903      0.50121075      3.38489315E-07
  0.41400003      -5.0652633      0.75412667      -4.3111367      0.50191426      3.88860343E-07
  0.41500002      -5.0684175      0.75557101      -4.3128467      0.50275111      2.99509622E-07
  0.41600001      -5.0719066      0.75719398      -4.3147125      0.50371403      3.02827374E-07
  0.41700003      -5.0757213      0.75899029      -4.3167310      0.50479597      5.33952516E-07
  0.41800001      -5.0798512      0.76094872      -4.3189025      0.50599355      2.10734243E-07
  0.41900003      -5.0842719      0.76306635      -4.3212056      0.50729913      1.73775902E-07
  0.42000002      -5.0890040      0.75225931      -4.3367448      0.50871092      3.47551804E-07
  0.42100003      -5.0940084      0.75466734      -4.3393412      0.50150621      5.50335187E-07
  0.42200002      -5.0992823      0.75721759      -4.3420649      0.50311154      2.08616257E-07
  0.42300001      -5.1048150      0.75990325      -4.3449116      0.50481170      2.59810633E-07
  0.42400002      -5.1105905      0.76271802      -4.3478723      0.50660217      2.73142803E-07
  0.42500001      -5.1166348      0.76566857      -4.3509665      0.50847870      5.50335187E-07
  0.42600003      -5.1229057      0.76873106      -4.3541746      0.51044571      3.38489315E-07
  0.42700002      -5.1293736      0.77189636      -4.3574772      0.51248735      1.11510083E-07
  0.42800003      -5.1360159      0.77515411      -4.3608618      0.51459759      3.38489315E-07
  0.42900002      -5.1428123      0.77849352      -4.3643188      0.51676941      4.05355422E-07
  0.43000001      -5.1497412      0.75335008      -4.3963909      0.51899570      4.34950579E-07
  0.43100002      -5.1567006      0.75677413      -4.3999267      0.50223339      7.10896302E-07
  0.43200001      -5.1637692      0.76025558      -4.4035139      0.50451607      1.46000971E-07
  0.43300003      -5.1709237      0.76377946      -4.4071441      0.50683707      4.17232513E-07
  0.43400002      -5.1781335      0.76733088      -4.4108028      0.50918633      1.46000971E-07
  0.43500003      -5.1853676      0.77089351      -4.4144740      0.51155394      2.73142803E-07
  0.43600002      -5.1925979      0.77445114      -4.4181466      0.51392901      1.97686248E-07
  0.43700001      -5.1998010      0.77799165      -4.4218092      0.51630074      3.09714807E-07
  0.43800002      -5.2069783      0.78150362      -4.4254746      0.51866108      3.67427702E-07
  0.43900001      -5.2140584      0.78496099      -4.4290972      0.52100241      2.73142803E-07
  0.44000003      -5.2210083      0.75331384      -4.4676943      0.52330732      5.23028632E-07
  0.44100001      -5.2276855      0.75655961      -4.4711256      0.50220925      2.79570571E-07
  0.44200003      -5.2342420      0.75973028      -4.4745116      0.50437307      2.73142803E-07
  0.44300002      -5.2406149      0.76280129      -4.4778137      0.50648683      5.68592100E-07
  0.44400004      -5.2467785      0.76575786      -4.4810205      0.50853419      2.45756240E-07
  0.44500002      -5.2527037      0.76858521      -4.4841185      0.51050526      3.99840104E-07
  0.44600001      -5.2583785      0.77127308      -4.4871054      0.51239014      1.97686248E-07
  0.44700003      -5.2637696      0.77380663      -4.4899631      0.51418203      3.03925248E-07
  0.44800001      -5.2688527      0.77617317      -4.4926796      0.51587111      1.46000971E-07
  0.44900003      -5.2736030      0.77836210      -4.4952407      0.51744878      4.80548010E-07
  0.45000002      -5.2780056      0.75196671      -4.5260391      0.51890808      3.26468097E-07
  0.45100003      -5.2819948      0.75375378      -4.5282412      0.50131112       0.0000000    
  0.45200002      -5.2856421      0.75535554      -4.5302868      0.50250250      3.62560911E-07
  0.45300001      -5.2889276      0.75676280      -4.5321646      0.50357038      1.19209290E-07
  0.45400003      -5.2918539      0.75798267      -4.5338712      0.50450855      2.66560079E-07
  0.45500001      -5.2944474      0.75900698      -4.5354404      0.50532180      2.73142803E-07
  0.45600003      -5.2967072      0.75983703      -4.5368700      0.50600463      4.04258373E-07
  0.45700002      -5.2985945      0.76046020      -4.5381341      0.50655800      2.38418579E-07
  0.45800003      -5.3000970      0.76087040      -4.5392265      0.50697345      2.92001943E-07
  0.45900002      -5.3012218      0.76108432      -4.5401373      0.50724691      7.83976702E-07
  0.46000001      -5.3019843      0.75000262      -4.5519819      0.50738955      6.58354793E-07
  0.46100003      -5.3023562      0.74979997      -4.5525560      0.50000173      4.65527165E-07
  0.46200001      -5.3023872      0.74941301      -4.5529742      0.49986663      6.76978630E-07
  0.46300003      -5.3020687      0.74882823      -4.5532403      0.49960867      3.52625847E-07
  0.46400002      -5.3013926      0.74805444      -4.5533381      0.49921882      3.09714807E-07
